Function,Best Position,Best Value,Execution Time,Dimensions,Num Particles,Bounds,Max Iterations,Inertia (w),Cognitive (c1),Social (c2)
Sphere,"[0.0393999599351829, -0.10078890798490169, -0.35200409120659615, 0.23624418781473652, 0.10185923328915625, 0.15096214367970873, -0.09507499112220968, 0.06848088628484861, 0.03786873349212424, 0.36541374861301923, -0.22004529070612402, -0.3929793273495956, 0.12076350738484166, -0.1749380375047785, 0.15246888248937657, -0.25830066445828415, -0.4392337745745674, -0.3357286144974931, 0.005572546719333729, -0.042637016698914024]",1.0187787604681966,0.5874216556549072,20,50,"(-5, 5)",500,0.65,1.0,0.8999999999999999
Sphere,"[0.0802582747818252, -0.04076527746857026, -0.07849286446177109, -0.11282194204801196, 0.44441179770124556, 0.2649060221351614, 0.3458796628386051, 0.43980264438954064, 0.27689723102325214, 0.39031800138973055, -0.5867958612336932, -0.0688390499749469, 0.17969004129624155, -0.7150555735433828, 0.10976982884980162, 0.2850796245762433, -0.41489502839018166, 0.35221269531663146, 0.09901221071829472, -0.12359455396720816]",2.1440011797310343,0.6031970977783203,20,50,"(-5, 5)",500,0.65,1.0,1.5
Sphere,"[0.0033659651324734717, 0.14077810887497708, 0.0563852046375452, -0.03140346709573043, 0.12408731748904812, -0.4178682474387006, 0.20371665628117785, -0.4078675666695373, -0.4392402487310813, -0.00876871509225671, -0.17087789402113143, -0.36556098147044147, 0.011798125693840832, 0.27134048000220096, -0.6949119231594069, 0.12140493912624503, 0.5283063619812615, -0.19063770312444073, 0.250589051924441, -0.34767572099183197]",1.8482364275072944,0.5845539569854736,20,50,"(-5, 5)",500,0.65,1.5,0.3
Sphere,"[-0.025502240107246953, -0.1452213069593972, -0.20407620404338078, -0.09061891356793246, -0.08770390784965937, 0.48239386757116465, 0.06619820065165304, 0.026394548086849868, 0.01909324354765478, -0.12076688617674419, 0.08579984930454508, 0.12023652401616758, -0.14021272676837931, 0.054325590076792676, -0.7296019474296731, -0.40556051917816366, -0.095203727409702, -0.15277109644860465, -0.4361892164599837, -0.01586074815210147]",1.2961653666582122,0.590928316116333,20,50,"(-5, 5)",500,0.65,1.5,0.8999999999999999
Sphere,"[-0.5081444237941928, -0.011005233033516111, 0.09126510070953804, 0.4687284357409999, -0.18438452958370546, 0.15795673624753612, 0.19336643640630208, 0.17950434036443216, -0.23168784243602852, 0.22140452483490816, 0.09590795871956637, -0.11087473763571226, -0.09183823906372479, 0.14798725870673038, 0.24949481003313018, 0.3397525978904034, -0.08337450722697616, 0.43691557824068616, -0.07300678965105999, -0.2466043822230967]",1.2111228943546049,0.5905086994171143,20,50,"(-5, 5)",500,0.65,1.5,1.5
Sphere,"[0.033846123833879756, -0.12111077317616235, -0.032839031542203044, 0.07551740561080911, 0.0227421154915299, 0.04874797203615263, -0.039464668914571725, 0.041757853301338584, -0.07737279627517465, 0.05470905488787183, 0.04431712541695312, 0.0922326405045683, -0.04014217545313014, -0.09816435888388153, -0.08594017598917023, 0.1964478822308576, 0.04736761931942498, -0.026395963331547784, 0.000525886426867266, -0.15498603283004417]",0.13242640994644636,0.5942199230194092,20,50,"(-5, 5)",500,0.9,0.5,0.3
Sphere,"[-0.0035152945497067137, -0.024769242195679136, 0.008210540520475412, 0.0027096956312606807, 0.0031454581863563486, -0.02297131563737617, -0.0018045396511209093, -0.019392783417680567, -0.007085857009573959, 0.02224722070056841, -0.022914540942198754, 0.006974292835067335, -0.010229167659012021, 0.010811950577982106, -0.002116034278220935, -0.00217418761033033, -0.008403885313674527, 0.015385777173312347, 0.005144245368868756, 0.0314624732527806]",0.004290841638042068,0.5889482498168945,20,50,"(-5, 5)",500,0.9,0.5,0.8999999999999999
Sphere,"[-0.01717256737198571, -0.0020245246209060377, -0.003941360782171502, 0.00803712514049982, -0.005719045419933878, 0.017045977541486516, 0.02694389671259651, -0.009276053002249998, -0.004579950400663011, -0.00043998320989563697, -0.027084032807032858, 0.017710403763400807, 0.0028203233781822603, -0.00613600129124625, 0.0206380016953616, -0.006472706630737684, 0.0010510254791828823, 0.005994824869174197, 0.012222259308118186, 0.0015162031620848551]",0.003284942656400323,0.6351497173309326,20,50,"(-5, 5)",500,0.9,0.5,1.5
Sphere,"[0.2021118694599116, -0.04652286987594532, 0.2141174622166629, 0.1335605149031826, 0.09815847179425512, 0.05051288914312805, 0.054187483647863376, -0.18599202959604613, -0.2036562400866247, -0.039241934867025076, 0.03238898060541514, -0.08195604370159167, 0.25431300720827615, -0.0738382443621051, -0.09988746905169536, 0.00035114436674430746, -0.06025139515651579, -0.1664010291979967, 0.0950856165421768, 0.07877433757644425]",0.3338668983314863,0.6168403625488281,20,50,"(-5, 5)",500,0.9,1.0,0.3
Sphere,"[0.048159625963570006, -0.01461487550394459, 0.03956385824151386, 0.07539604661966365, -0.00469250095159993, -0.03510786805367293, -0.07436789769112498, -0.0549593979723225, 0.027450450948765276, 0.06080826850607541, -0.03794715914614945, 0.0371689482020029, 0.02142501771330768, 0.07115707791015288, 0.06347915130189044, 0.024271522260795295, -0.022115850998370455, -0.0026196825157398856, 0.05966343724765675, -0.01940755862009509]",0.04143462209566698,0.7454051971435547,20,50,"(-5, 5)",500,0.9,1.0,0.8999999999999999
Sphere,"[-0.015256482002253475, 0.03233442639737869, 0.030354830197144682, 0.007608251582219047, 0.008966699240983832, 0.01408837959978353, 0.01473398343472978, 0.0185326754847889, 0.024345571052519485, -0.009932313244549773, -0.017478157155345307, 0.010528882615687027, -0.005006852074683862, 0.010892532502490008, -0.003640158282406781, 0.009491942837699547, -0.006564881144434482, -0.023597402226816146, 0.0043539661713613296, -0.009028216753865382]",0.005152176407058184,0.5102877616882324,20,50,"(-5, 5)",500,0.9,1.0,1.5
Sphere,"[-0.02436890172415665, 0.011146332947552639, -0.024044614104815017, -0.01563636930894391, 0.05078729659723925, -0.059288661936881676, 0.028619678531236207, -0.01620569904142737, 0.008459294995637759, -0.05634331781709402, 0.011274085253487299, 0.043720669641462394, -0.020713397493564375, 0.029525143037870072, -0.0309789224577008, -0.024986784429646906, -0.05811566304745882, -0.014214964099128756, -0.037297524114101165, -0.034427392609596125]",0.023042318421900437,0.4802885055541992,20,50,"(-5, 5)",500,0.9,1.5,0.3
Sphere,"[0.008260977582775091, -0.011949486752795089, -0.014263086997647898, -0.012820357197971394, 0.0003513175480791512, 0.011512333738333956, -0.014366351116901785, 0.0028470608861953057, -0.009985890830252362, -0.010672100614623125, 0.012939907481134565, 0.012878906848264279, -0.006946040524361342, -0.0076016586483718136, -0.015940043147117257, -0.0003006391874844743, -0.00042582037087680424, -0.0017689310069782097, -0.013009853273904956, -0.012262380369771867]",0.002156046187382166,0.4963812828063965,20,50,"(-5, 5)",500,0.9,1.5,0.8999999999999999
Sphere,"[-0.003787373161502683, 0.014031899639328872, -0.012065089718717791, -0.01896696227426411, 0.01330274082140981, -0.010072448763563904, -0.054635444286498996, -0.04222124872935784, -0.040595898720374744, -0.011687848412152218, -0.004758161089655643, -0.014481556567211642, 0.01164606641664616, 0.02718410189366857, -0.09337544137041451, -0.01977249325648115, 0.04090038399731459, -0.000706652293298735, -0.023748619947441985, -0.05769649276743048]",0.023330375370982443,0.5039031505584717,20,50,"(-5, 5)",500,0.9,1.5,1.5
Sphere,"[0.0542828517630995, -1.6267371345943127, 0.10847914650458003, -1.0933360633089075, 0.35916036538427837, -0.8350122222420984, -0.5057320284208535, -0.3652987413452709, 0.3848855224045415, -0.3849073223186599]",5.368111952108734,0.10450935363769531,10,30,"(-10, 10)",200,0.4,0.5,0.3
Sphere,"[-0.8175673127088251, 0.9025551075421381, 0.5305911264320184, -0.030055511123960342, 1.7850770406877063, 1.378720746773726, -0.3589153947357078, -0.4478058133942553, -0.48421593355232156, -0.5598771942052658]",7.730101098917418,0.1071310043334961,10,30,"(-10, 10)",200,0.4,0.5,0.8999999999999999
Sphere,"[0.7826864067268151, -0.17241606286533162, 0.722279444373137, 0.3770008679978331, -0.7640141518267355, 0.12521388639106265, -0.3308998770506013, -0.24062012484300965, 1.0046118436349598, -0.11122443326229706]",3.094547305818403,0.10570716857910156,10,30,"(-10, 10)",200,0.4,0.5,1.5
Sphere,"[-0.029116674769356324, -0.3586257127180812, 0.7371265896954727, -0.7478589978490007, -0.6136654908196576, -0.3518466956757583, -0.20445228773189572, 0.18111491911768185, 0.18716202240216417, -0.5249309541173742]",2.1176757854589017,0.1184089183807373,10,30,"(-10, 10)",200,0.4,1.0,0.3
Sphere,"[-0.08622617520771868, 0.3647645788169245, 0.7941796774210287, -0.051269556602530436, -0.029532187915335777, 0.6969140950735316, -0.5586625889025018, 0.020822894266316245, 0.9359807539434534, 0.23643277305266613]",2.504897393839257,0.1156919002532959,10,30,"(-10, 10)",200,0.4,1.0,0.8999999999999999
Sphere,"[0.7913130848647402, 0.3195516787998144, -0.18255611756615298, 0.21058529699621764, 0.48013168563524994, -0.40213989987408844, -0.3813501931367626, 0.0579134665404512, 0.7024049266773412, -0.7250074873436416]",2.3659959888325517,0.1213371753692627,10,30,"(-10, 10)",200,0.4,1.0,1.5
Sphere,"[0.48481483264879766, -0.608069799904671, 0.061991979439551974, 0.06432222127453165, -0.7757529326236072, -2.72871967264073, 0.8224798800503131, 0.47583761778799116, 0.8567539004821549, -0.8982331083636731]",11.104222876049352,0.11095118522644043,10,30,"(-10, 10)",200,0.4,1.5,0.3
Sphere,"[0.10267021626749986, 0.6806771154493478, 0.2599118739913006, -0.9324541885482236, 0.6196029321776535, -2.2193706735786543, -0.41082934413013383, -0.8933940397693517, -0.7275034911576401, 0.8905546868652781]",9.009684125329837,0.09951663017272949,10,30,"(-10, 10)",200,0.4,1.5,0.8999999999999999
Sphere,"[0.21269593037685489, -0.07788382367094579, -1.0027026763484959, -0.31889854429189834, -0.49620435324913004, 0.04644166236673812, 1.1470352942435025, -0.11220577136499081, 1.049397736009458, -0.11539897404650988]",3.8496226086038385,0.11338233947753906,10,30,"(-10, 10)",200,0.4,1.5,1.5
Sphere,"[0.22337035152243473, 0.041882352734615484, -0.4838206003987059, -0.3235184945136222, 0.12902965189128562, -0.5624140623273984, -0.676703379761437, 0.14181940382518857, -0.09457249554459245, 0.5817578349827136]",1.5487796066023507,0.11071515083312988,10,30,"(-10, 10)",200,0.65,0.5,0.3
Sphere,"[0.3507017402556683, 0.09603949383595124, 0.4754681889259236, -0.06614297090385536, 0.1373260498997757, 0.6324875126986099, 0.7787227618518054, 0.41656271559025715, 0.20200444177583593, -0.43582864584407965]",1.7922451228573404,0.11084198951721191,10,30,"(-10, 10)",200,0.65,0.5,0.8999999999999999
Sphere,"[0.32171876233585706, -0.2504864045987693, -1.1524049349813268, -0.46408764364520927, 0.4148049658413797, -0.4045107198721468, 0.38624284107126045, 0.7328853749505987, -0.2625157044457924, 0.28749125479428594]",2.883223180018506,0.11466407775878906,10,30,"(-10, 10)",200,0.65,0.5,1.5
Sphere,"[0.1365818338580323, -0.09392417796960911, -0.11897189927361623, 0.4416810119662662, 0.8540486926453016, 0.9102200827996424, -0.9958473793475671, -0.6327004945672435, -0.039427085725669275, 0.7203459461967102]",3.707087242306448,0.11562538146972656,10,30,"(-10, 10)",200,0.65,1.0,0.3
Sphere,"[-0.25544791149829993, 0.18509887520994564, -0.07930389092886328, -0.26166337774056364, 0.46575521805028486, -0.17565866840962502, -0.0030499573640702655, -0.35537714498471246, -0.06720689513590102, -0.2116096657180791]",0.5976535851849324,0.11371254920959473,10,30,"(-10, 10)",200,0.65,1.0,0.8999999999999999
Sphere,"[0.1404059401765113, -0.39446296702304046, -0.01557468130506548, -0.30169082174213857, 0.15213693235606252, -0.17301603138365368, 0.04366209068235736, 0.03055843029419649, 0.2946949621520417, -0.4733018718598238]",0.6333549547617402,0.11458039283752441,10,30,"(-10, 10)",200,0.65,1.0,1.5
Sphere,"[0.20834947329689155, -0.03522341291936118, -0.14282461734098068, 0.03462023992316023, -0.09299422719059058, -0.021323475299975626, -0.08360622464624753, 0.15183435062954695, -0.07334685707626645, 0.29087595860319904]",0.19538249662834978,0.11159467697143555,10,30,"(-10, 10)",200,0.65,1.5,0.3
Sphere,"[-0.09948026387243374, -0.0993747912829251, -0.026851395432148116, -0.31750450179144984, -0.04584046174382661, 0.26401772434950366, 0.007144416835529821, -0.13510700673306816, 0.043761185960587194, -0.058478960773020644]",0.21674826105078077,0.1252906322479248,10,30,"(-10, 10)",200,0.65,1.5,0.8999999999999999
Sphere,"[0.20231185466444507, -0.12478138238094406, -0.08056827033002538, -0.03679322941489312, -0.02427948957525889, 0.11696743853672673, -0.024502337314578456, -0.19525048937968048, 0.2515070494187122, -0.12940871802044604]",0.19734187347717796,0.10651421546936035,10,30,"(-10, 10)",200,0.65,1.5,1.5
Sphere,"[0.00030519847775345004, -0.0005154803537287114, 0.0006808233695251513, 0.0005147678330101854, 0.0006705009805489169, 0.0005121837590854848, -2.5624850698026207e-05, -0.0002241267476982126, 0.00040495385918339457, 0.00046489624922998893]",2.230281838907591e-06,0.11060929298400879,10,30,"(-10, 10)",200,0.9,0.5,0.3
Sphere,"[-0.00229738677638381, -0.000770883702337083, 0.000783025471756151, 0.020731066617623882, -0.00426665727830727, -0.01204785126175216, -0.03761839452914137, -0.01414384115146982, -0.02982271158392754, -0.009508173505065626]",0.003194608923121148,0.11086082458496094,10,30,"(-10, 10)",200,0.9,0.5,0.8999999999999999
Sphere,"[0.09933607416397416, 0.0855528393903997, -0.07473822096086655, 0.11215312753312368, 0.14146258186253227, 0.1481120888375606, -0.0008269690137132357, 0.009372080992823495, 0.11258667047327686, -0.028931639333640652]",0.09090124047564138,0.10750770568847656,10,30,"(-10, 10)",200,0.9,0.5,1.5
Sphere,"[-6.403247795621521e-05, 0.006129936054180263, 0.04007731054397233, 0.01691850393524577, 0.0038150274806892657, 0.003965523417856403, -0.012182515477459264, 0.017757896602525285, -0.021971422535054748, 0.009016991369325654]",0.0029880927393603953,0.10850644111633301,10,30,"(-10, 10)",200,0.9,1.0,0.3
Sphere,"[0.12176613092784042, -0.06424736550270518, 0.0043306472332914825, -0.04910252045145269, 0.05918993039594028, 0.08339413047431046, -0.05504575757111224, 0.05367859234894545, -0.03756414321468646, -0.04781565924805179]",0.04145138432108249,0.10683846473693848,10,30,"(-10, 10)",200,0.9,1.0,0.8999999999999999
Sphere,"[-0.024451243307219234, 0.1691970777458251, 0.23368397375695382, -0.009448061878078312, -0.061141053073354046, 0.09032732986362663, 0.2005139652398486, -0.22130473121439298, 0.11374025193362823, -0.07973976711612431]",0.20429714445604033,0.11432051658630371,10,30,"(-10, 10)",200,0.9,1.0,1.5
Sphere,"[-0.11661806041472528, 0.041160972905888715, -0.0429037307077323, 0.09153752084419559, 0.04902126080574361, -0.0010365347420960343, -0.04749168536917427, -0.16744726407999877, 0.11817885237971475, 0.037351687552817696]",0.0735734400915625,0.11326932907104492,10,30,"(-10, 10)",200,0.9,1.5,0.3
Sphere,"[0.006651356827471158, 0.05346929873688369, 0.008261015506573917, -0.04886923970112152, -0.0017783374902645421, -0.020114359680553126, -0.025887019031608213, -0.012952768074758786, -0.03753944025424062, -0.0061105668145639]",0.008051863927352213,0.11801671981811523,10,30,"(-10, 10)",200,0.9,1.5,0.8999999999999999
Sphere,"[0.2565443571833202, 0.08631010522285157, -0.0701195530658922, 0.3011733282796047, -0.08833646438886746, 0.10811433340029529, -0.29912928984603143, -0.21359932568693749, 0.029179542614461457, 0.019639193735284752]",0.3247187544981402,0.09821105003356934,10,30,"(-10, 10)",200,0.9,1.5,1.5
Sphere,"[-1.8795591620565277, -0.2357814681315731, -0.28292566925116047, 0.13411562423508183, 0.6907874611752521, -0.5010067992132013, 0.6404929915714186, 0.17577719757172436, 0.2151263123121199, -0.7791388023753525]",5.50903010779909,0.27339816093444824,10,30,"(-10, 10)",500,0.4,0.5,0.3
Sphere,"[0.6968565945517793, 0.16200756690468365, -0.872148226274387, 1.0740260945451825, -0.427004425320694, 1.139279805909285, 1.403987180641103, 0.1913644879485748, 0.5226805260360414, -1.3476579365453312]",8.003498617741675,0.2568645477294922,10,30,"(-10, 10)",500,0.4,0.5,0.8999999999999999
Sphere,"[0.4889698315921629, 0.37225151045969235, -0.23430152600979406, -0.7522090305379433, -0.9408650997791372, 0.19295908697084, 0.010124723828171102, 0.4688815382421985, 0.25343708389803693, 0.07820404487651403]",2.211137294253922,0.29253578186035156,10,30,"(-10, 10)",500,0.4,0.5,1.5
Sphere,"[0.3916904388932927, 0.6997784188681668, 0.3107275447817477, 0.15457636495655333, 0.3389604151270582, 0.4656659646537098, -0.6759702705730347, 0.14223988694378834, -0.5794809237960348, -1.3215390697014204]",3.6547272947104688,0.30151915550231934,10,30,"(-10, 10)",500,0.4,1.0,0.3
Sphere,"[-0.25736711770881443, 0.5708435981141784, -0.212280032540017, 1.5782957531107151, -0.04791381993761384, -0.14840969909243057, -0.11495769158395545, -0.07501602468660874, 0.4324692777304892, -0.04134478953727746]",3.1600834588306195,0.29865264892578125,10,30,"(-10, 10)",500,0.4,1.0,0.8999999999999999
Sphere,"[-0.752331137835394, -0.04299579616364231, -0.06685605089118406, 0.5072021739306017, 1.3146149028658798, -0.6858063377805647, -0.44598659454148576, 0.4105257507224258, 0.11838033847805801, 0.12755888445708463]",3.4258378400612317,0.2842550277709961,10,30,"(-10, 10)",500,0.4,1.0,1.5
Sphere,"[-1.0246751214853083, 0.6914090530526384, -0.9652725893149956, -0.6876914338844456, -0.6329256336452704, -1.368176205503609, 0.02987146954459884, 0.09606332260064779, 1.9119758421702584, 0.7563848635132915]",9.443067399623038,0.29955601692199707,10,30,"(-10, 10)",500,0.4,1.5,0.3
Sphere,"[-0.04353675458263117, -0.17247184323280745, 0.6988289809958411, -0.10593787929391099, -0.61797362838132, -1.0628413319112044, 0.028127597220142242, 0.4009473001282103, 0.20279792265822694, -0.5603458378312113]",2.5594142214649773,0.26717424392700195,10,30,"(-10, 10)",500,0.4,1.5,0.8999999999999999
Sphere,"[-0.5052626274478778, 1.0789133362430865, 1.3081321708043854, -1.2501620294133755, 0.08704117477206674, -0.15059362906901846, 0.583307551726969, 1.1760989587335713, 0.1007075747355595, -0.7141162701242723]",6.967274316622185,0.2914314270019531,10,30,"(-10, 10)",500,0.4,1.5,1.5
Sphere,"[-0.19709325072955622, 0.014680405335635695, 0.08189374325694011, -0.25042216276618995, 0.20753671241437316, 0.30387490285733837, 0.3111534709721039, 0.008250400712736344, 0.2970194321383074, -0.5877745976458272]",0.7744746244748002,0.28708386421203613,10,30,"(-10, 10)",500,0.65,0.5,0.3
Sphere,"[0.3919604448903742, 0.13616691363256234, -0.13353351712694578, -0.036636467409523706, 0.4668801777191349, -0.2708342450855981, -0.06556586179715813, 0.1646108241319643, -0.07647390017999744, 0.6598683862151875]",0.9553462885151405,0.34949254989624023,10,30,"(-10, 10)",500,0.65,0.5,0.8999999999999999
Sphere,"[0.3319402486323762, -0.26094285384317706, -0.08723719515281114, -0.4243389943525496, 0.24310004864000442, 0.371058369184216, 0.009563127348785744, -0.25068782529660105, 0.40930831425661324, -0.1827273452884385]",0.8265897769630096,0.31575584411621094,10,30,"(-10, 10)",500,0.65,0.5,1.5
Sphere,"[-0.3000207092512481, 0.032514781622433306, 0.23063904678582184, 0.4530872024445303, -0.3588419740369492, 0.023076247016114815, -0.1289761194103125, 0.037003706008384256, -0.0351354120191329, 0.008297530192322992]",0.4981595552534878,0.31122875213623047,10,30,"(-10, 10)",500,0.65,1.0,0.3
Sphere,"[0.09223526031244061, -0.034783896639575686, -0.017995499280910387, -0.022084969998938463, -0.010988812104398778, 0.09012980359693025, 0.08407955724855647, 0.13569950217689364, -0.0743972986922327, 0.10491616952788824]",0.060799069611722545,0.2858903408050537,10,30,"(-10, 10)",500,0.65,1.0,0.8999999999999999
Sphere,"[-0.8324707565019036, 0.27170175241883265, -0.20682957206600525, -0.03788494756610126, -0.25665979365440394, 0.44240872930827785, 0.140814077336165, -0.3458496965404256, -0.21907734161186365, 1.0087833098858225]",2.277722142163352,0.2611391544342041,10,30,"(-10, 10)",500,0.65,1.0,1.5
Sphere,"[-0.2573724088012008, -0.11462728882018497, 0.32552060104569075, 0.37102412908641574, 0.5310984285052914, 0.03233839173946732, -0.12434066065107763, -0.008852771231240222, -0.8151560302966581, 0.0872887563898385]",1.2937515027356747,0.2566361427307129,10,30,"(-10, 10)",500,0.65,1.5,0.3
Sphere,"[-0.015228346905234271, 0.032802928037579296, -0.037227219659834186, 0.050815598683841626, -0.007601743744720432, 0.024942645760452267, 0.09056069887988447, 0.03169477183697394, -0.04787258608458739, -0.00283480141593512]",0.017461567016900322,0.27294468879699707,10,30,"(-10, 10)",500,0.65,1.5,0.8999999999999999
Sphere,"[0.29534683655737043, 0.07020600222928206, -0.3829393512549975, 0.059987433281128696, -0.36372536076447826, -0.0013900617149327043, -0.31804933917773165, -0.3107611483977226, 0.26843805245249736, -0.2603587719457039]",0.7122712974779694,0.28592967987060547,10,30,"(-10, 10)",500,0.65,1.5,1.5
Sphere,"[0.008595139862698869, 0.0019002354676578225, -0.0015594846265558461, 0.004078493560678928, 0.022178429144570442, -0.012995330901418689, -0.009777341499075875, -0.008290483340482007, -0.00026483169906124323, -0.0030418828679534627]",0.0009309664786944998,0.2607278823852539,10,30,"(-10, 10)",500,0.9,0.5,0.3
Sphere,"[0.00022368045950563542, 9.28927512529784e-05, 0.00011843505358627681, 0.00025099018798961577, -0.00021418616681318623, -0.00023601855390257095, 0.00019084692524979716, -0.0003509165326485782, -6.834038312499073e-05, 0.00023491280914109285]",4.5668481705306597e-07,0.2500138282775879,10,30,"(-10, 10)",500,0.9,0.5,0.8999999999999999
Sphere,"[0.005285267304797727, -0.005166129648146166, -0.003142928668311946, 0.004076320918829424, 0.0060744811948837164, 0.003762231463814848, -0.005315285394970094, -0.0061498542230354215, -0.008173363924373652, -0.007261595753846249]",0.00031777866277341596,0.2496039867401123,10,30,"(-10, 10)",500,0.9,0.5,1.5
Sphere,"[-0.0017933197032591803, 0.0009200724307642942, 0.001105377032132126, -0.002668556440358044, 0.001475407549084162, -0.002152420406731055, -0.002462043960396542, 0.00306127952861737, -0.0020291723368044755, 0.007166937960709856]",9.013095465807192e-05,0.26224350929260254,10,30,"(-10, 10)",500,0.9,1.0,0.3
Sphere,"[0.00048035248251832914, -0.00029563848297118006, 0.0012047547156560365, 0.0001367347009604937, 0.00047232151538705556, -0.0013279019106090368, -0.0018048461776142544, -0.0016613394686402444, 7.564648020049058e-05, 0.0008584175521267995]",1.0534803660190613e-05,0.253795862197876,10,30,"(-10, 10)",500,0.9,1.0,0.8999999999999999
Sphere,"[-0.004434403697680889, -0.006949903229263949, 0.0007680371228333067, -0.004750999631445552, 0.0024791505098257244, -0.011815156437966011, 0.00540274618371586, -0.001135669659648209, 0.005210240916533238, -0.0013284296086939172]",0.0002962618260092376,0.24921226501464844,10,30,"(-10, 10)",500,0.9,1.0,1.5
Sphere,"[-0.031898407066201236, -0.04037906346207077, 0.024562866058363112, -0.003502372136357067, 0.04517519047481312, 0.031756425872088996, 0.07995112502352006, 0.024048367542658194, 0.0277361919857354, 0.018240366665075673]",0.014385360253562053,0.25982093811035156,10,30,"(-10, 10)",500,0.9,1.5,0.3
Sphere,"[0.004558246471754946, -0.0020066083590743453, -0.0018265009266650294, -0.004202134016821351, 0.003930623457474329, 0.00014232960421984306, 0.008373991118380107, -0.00397965842231281, -0.0037320672801467464, -0.0002944155633915965]",0.00016124459753159696,0.25031232833862305,10,30,"(-10, 10)",500,0.9,1.5,0.8999999999999999
Sphere,"[0.010526026597175461, -0.001640240088723804, -0.002561075236080441, 0.004077285505696995, -0.005217470247034691, -0.0030864688111988236, 0.015669813231862548, 0.014675601896661535, 0.013104378415489459, 0.01042032852131217]",0.0009146435903332966,0.25598812103271484,10,30,"(-10, 10)",500,0.9,1.5,1.5
Sphere,"[0.3148289757433617, 0.12578585981104173, -0.16570263868931953, 0.882059267424542, 0.5069829933951951, 0.3491886097257572, -1.509250604424257, -1.8032709284801234, 0.617965267413934, -0.028651705599566903]",7.21171514338859,0.1715092658996582,10,50,"(-10, 10)",200,0.4,0.5,0.3
Sphere,"[0.04931897125645416, -0.02799314903307501, -0.12166456596788122, 0.18925975553978255, 0.06268026776235973, 0.3431054280775699, -0.01570564908614294, -0.07476930475032818, -0.08495342676833732, 0.054504416376934664]",0.19151258221110565,0.17580723762512207,10,50,"(-10, 10)",200,0.4,0.5,0.8999999999999999
Sphere,"[0.6986129108382407, 0.4172428521724938, -1.7453952770954493, 0.6008966503761384, 0.2803727494668837, 0.6850918471711612, -0.21538698631467182, 0.975585380634065, -0.492054581922736, 1.6121259232046896]",8.456818864963656,0.17403268814086914,10,50,"(-10, 10)",200,0.4,0.5,1.5
Sphere,"[-0.28617464829560385, 0.06865696356219537, -0.24076060002524197, -0.35580532239086116, 0.8732584831536159, 0.16645457215887274, -0.04633554328614511, 0.6386627996299691, -0.5876497455684476, -0.477483244148182]",2.0448199310429653,0.1738288402557373,10,50,"(-10, 10)",200,0.4,1.0,0.3
Sphere,"[0.5543248491082727, 0.14484639324200918, -0.05890065883785333, -0.04720079077424726, -0.9326274411428316, -0.8444827934635353, -0.9169727501808672, 0.5982136326379547, -0.15898800718416115, -0.501516142278619]",3.392393052906557,0.17391443252563477,10,50,"(-10, 10)",200,0.4,1.0,0.8999999999999999
Sphere,"[0.4647645752268211, 0.5649574394385496, 0.1414418383078766, 0.3382490174056725, -0.10851554796227104, -0.46268522812499213, -0.26759632042449205, 0.08601049720000638, 0.02995055443918609, 0.28098554932183356]",1.0543099656093993,0.17346644401550293,10,50,"(-10, 10)",200,0.4,1.0,1.5
Sphere,"[0.09117055756718409, 0.42706746300112336, -0.0755908486277697, -0.017989923833878044, -0.03431791281723244, -0.20763960201541212, -0.11138953362145755, -1.0959579398629262, 0.21977387144077218, -0.053390200040504245]",1.5057107279198174,0.17182040214538574,10,50,"(-10, 10)",200,0.4,1.5,0.3
Sphere,"[0.2873355731794731, 1.103062856453895, 0.6323726845708842, 0.8020723862375417, -0.24253905564610695, -0.3100330245994728, 0.6910299109500471, 0.6090044711565941, -0.4039806551795777, 0.21917064370577968]",3.5571153162528555,0.1755826473236084,10,50,"(-10, 10)",200,0.4,1.5,0.8999999999999999
Sphere,"[0.21591989025836789, -0.12121635413267018, -0.1309470968346377, -0.6592213808721942, 0.41168273385565324, 0.21395828994137728, -0.056769446110162027, 0.03038986863407572, -0.5264177766395688, 0.969153957312383]",1.948816980540018,0.17502975463867188,10,50,"(-10, 10)",200,0.4,1.5,1.5
Sphere,"[0.3780593511367305, -0.44075297185758616, -0.7215145508350239, 0.11106454388682648, -0.3964199063216194, -0.5275088960523213, 0.49935607357535416, -0.1877192487752802, -0.21128681210216674, -0.46734271978105923]",1.8531713519790594,0.17542505264282227,10,50,"(-10, 10)",200,0.65,0.5,0.3
Sphere,"[-0.005361718730868065, 0.006350976956106187, 0.00017368314087493904, -0.0021778059802085217, 0.006118583476354708, -0.008755909340193735, -0.0011080251331288247, 0.0033785040098304768, -0.00821271792062904, -0.004068461686480014]",0.0002846020780758651,0.17521047592163086,10,50,"(-10, 10)",200,0.65,0.5,0.8999999999999999
Sphere,"[0.0031363230429721713, 0.027105925089808924, 0.017667938610318998, 0.014567746461646963, 0.057835479763109966, 0.03151729546244294, -0.020001972606803253, 0.03457717689134033, -0.06348655356546813, 0.026883699060276045]",0.011956161450331957,0.1736750602722168,10,50,"(-10, 10)",200,0.65,0.5,1.5
Sphere,"[0.01437385328221777, 0.015925709363473657, 0.03538083454726098, 0.005744056748416929, -0.0064440836915686805, -0.13706830472835002, 0.073334147541009, 0.05893805773248275, 0.007889145046863402, 0.11739544363651278]",0.04326980053485405,0.18231558799743652,10,50,"(-10, 10)",200,0.65,1.0,0.3
