Function,Best Position,Best Value,Execution Time,Dimensions,Num Particles,Bounds,Max Iterations,Inertia (w),Cognitive (c1),Social (c2)
Sphere,"[-0.21428612406875075, -0.4733936649891189, 0.2662856888390898, 0.47368654306846947, 0.027967082733364183, 0.3245546143404132, 0.49847042581409834, -0.593611285334022, -0.22835275120846207, 0.2800433370324895, -0.41779480553848375, 0.3426453706186825, -0.6325431352153285, 0.840327610728252, -0.0038674046967594033, -0.24004538783321652, 0.48375601153183573, -0.25947479991507105, -0.046220041014178495, 0.14552180677026066]",3.1833576874410574,1.6216285228729248,20,30,"(-5, 5)",500,0.65,1.0,1.5
Sphere,"[-0.4753924546395609, 0.5088757463004563, -0.03715747199380894, 0.7072877723292977, 0.2473582367331691, -0.27607432169377705, -0.17062980135274283, 0.3913151721759888, -0.42072950976637674, 0.8124506070973949, 0.3995054386788542, -0.11091465266528548, -0.004883174355173532, 0.015672857106569158, -0.3118053071576806, -0.3037242434440649, 1.0426833570517613, 0.44680625611816904, -0.23194511305430826, -0.3461230293601305]",3.965394918218138,1.683152437210083,20,30,"(-5, 5)",500,0.65,1.0,0.8999999999999999
Sphere,"[-0.17791672152434987, 0.2018171148937169, 0.05921753595511902, -0.37120104151645916, 0.8695557240402567, 0.28681267242727865, 0.6331128921036548, 0.49847837075419676, 0.38615559680538797, -0.2912869710153053, 0.6695937572246435, 0.33163727448825925, -0.048210700180400363, -0.23281456246483667, -0.40321400005309593, -1.0927485940682795, -0.1573015557449146, -0.4198624000295904, 0.5676721469162652, 0.982122440749576]",5.394738331146175,1.6511814594268799,20,30,"(-5, 5)",500,0.65,1.5,0.3
Sphere,"[0.30417463615362594, 0.1732067389871383, 0.052605653326636255, -0.385464631158824, 0.32198879141528475, 0.4147969014445778, -0.2568406249050843, 0.15484645566535254, 0.13494105118257302, 0.6742903073489225, 0.17897195505192512, -0.015819846852928546, 0.8379000296368901, -0.4836533620027883, -0.22779789254230848, 0.36439956166760823, 0.13710409095053006, 0.0565645217015663, 0.1167565827489963, 0.16304607048262726]",2.327597789371566,1.163590669631958,20,30,"(-5, 5)",500,0.65,1.5,1.5
Sphere,"[0.10923582042962823, -0.037675520168989646, -0.1018544951886139, -0.020639571108131544, 0.06949010726976698, 0.006010759030963148, 0.013701318299746135, -0.04254302073535625, -0.04789667723351856, 0.030146960403756442, -0.15637471735755093, -0.12817780685023916, 0.08047934811667956, -0.13653276849195217, 0.21559266697366286, -0.15747521782054705, 0.07456901472057909, 0.33259260784232036, -0.038527957590296355, -0.23434518401480758]",0.3440776258092888,1.1617696285247803,20,30,"(-5, 5)",500,0.9,0.5,0.8999999999999999
Sphere,"[-0.18017434760035328, -0.2222149287249012, 0.1877788262828041, 0.12534729489011096, -0.04020595189079776, 0.1408095250974864, 0.24811473434868428, -0.005388940085197422, -0.3280965784852364, -0.01480298737129721, -0.08827316765195344, 0.022686607753653935, -0.19955680692192035, 0.07615225838076758, -0.13635344574438363, 0.21285276377837659, 0.41587731141330936, -0.10516850972376388, -0.13704092815004867, -0.087167359515797]",0.6519355975660251,1.1937689781188965,20,30,"(-5, 5)",500,0.9,0.5,0.3
Sphere,"[0.08656454755489036, 0.7092607046251852, 0.1294424778865267, -0.4019069722855733, -0.3852794547964541, -0.5804348425753243, -0.3272606021611964, 0.4711190968439, -0.6215853960796658, -0.360756496995693, 0.3292750085562466, 0.5514643688588131, -0.045895490761372545, -0.24112988966541454, -0.06069382852437665, -0.14356756643601418, 0.5677816612539561, 0.32350121128803183, 0.12444210316767576, -0.7668168177401232]",3.547343267784855,1.1672184467315674,20,30,"(-5, 5)",500,0.9,1.0,0.3
Sphere,"[-0.8739887367054394, 0.5894861879287008, -0.3980279533368303, -0.4835359258935209, 1.1761639250139442, -0.7512354184933876, -0.4277708471961317, 0.15569027608518193, -0.19981572129387565, -1.1206089060989797, 0.07233376312775042, -0.1097906556219677, -0.5200959847961336, 0.6140742872849025, -0.44752135112339964, 0.7783156671050233, 0.4599726190594627, -0.6951657077711841, 0.35862950047490944, -0.5493658135186291]",7.550389705747348,0.8151507377624512,20,50,"(-5, 5)",200,0.4,0.5,0.3
Sphere,"[-0.002244402128171225, 0.019447232420591556, -0.11916503128310434, -0.002140302141401172, -0.03324322406330498, 0.032983102005937584, -0.022503268779506973, 0.046761775846742085, 0.02813318374897583, -0.0349867265853569, 0.05318202831652201, 0.04674157635407564, -0.05900036257117138, 0.0015181874880267308, -0.034988542999690425, -0.05926080146886596, 0.03536834985521452, 0.020143547705210346, 0.027718731465240374, 0.047431931354842326]",0.03939701295526696,1.3167331218719482,20,30,"(-5, 5)",500,0.9,0.5,1.5
Sphere,"[-0.1375045751317901, 0.031397186388593665, -0.012406923865409552, -0.02699992949618924, -0.06767661637712295, -0.05055256286267461, -0.004651920306170607, -0.15061195673488537, -0.0363998878053302, -0.06676627047148913, 0.0458344945272888, -0.06382899555497046, 0.055103780687068324, -0.040029799265218116, -0.03838881888217328, 0.000764212931173007, 0.07983440627589519, -0.16956555973344642, 0.05137593444391589, 0.05446370695572371]",0.10942002600550435,1.0972185134887695,20,30,"(-5, 5)",500,0.9,1.5,0.8999999999999999
Sphere,"[0.10802417547244778, 0.09702173839479805, 0.030951401404794198, -0.08412545204561592, 0.056983418236110535, -0.1122283416622403, 0.15349303808579448, 0.3014573827675852, -0.06677987182602624, 0.055227290474314614, 0.045316845210658666, 0.07742464524968257, 0.19028277517155356, 0.19105641980025165, 0.0793821543635375, 0.2782567789672308, 0.27218708259677454, 0.2159185781907516, -0.3073723724415454, 0.06409818381123387]",0.5506857395717838,1.2889199256896973,20,30,"(-5, 5)",500,0.9,1.5,0.3
Sphere,"[-0.046171538498201124, 0.08346203054993845, -0.07557638678605055, -0.06912060710181486, 0.45250361297885966, 0.13737427641144, -0.008882194997055417, -0.07909441677762781, -0.09203183813301595, 0.024370624473668268, -0.10822228213914611, -0.3593290114867513, 0.10232704539854956, 0.34600621670439147, 0.054889785825715305, -0.01401584065082207, -0.30729011859221844, -0.09457225680159524, -0.3313130111129385, -0.21572417223585896]",0.7925232063790044,1.3714430332183838,20,30,"(-5, 5)",500,0.9,1.0,0.8999999999999999
Sphere,"[-0.014272699002703459, -0.03712554937273608, -0.04749256443768865, -0.0073770838792321086, -0.0027390241781469742, 0.03729659943702636, -0.01607110818039755, -0.032843974169717134, -0.0015682675544757137, 0.030382792607495268, 0.05459370785824866, 0.03950881415524425, -0.030511286858994124, -0.03612676035452136, -0.005797775512990213, 0.04137196229192129, -0.016295729154455287, -0.026963293466340122, -0.03364775997189773, -0.003064397552020575]",0.018209987191316595,1.3539190292358398,20,30,"(-5, 5)",500,0.9,1.0,1.5
Sphere,"[0.027266052862746536, -0.011720710572500941, -0.010490001637451675, 0.038452657327413896, 0.05013013791904501, 0.023070533862428765, -0.028074990097807846, -0.028438153983083123, 0.015209945848054317, 0.02106973889503861, 0.022315111043298023, 0.011019587635091886, 0.02618895840448012, 0.02174399696956085, 0.000861236225471085, 0.01814040266141118, 0.026787689931554864, 0.016376368124106797, 0.007112876623589372, -0.0007052961209547042]",0.010931680563061307,1.1912195682525635,20,30,"(-5, 5)",500,0.9,1.5,1.5
Sphere,"[0.7142126760648837, -0.4008757251874373, 0.8400809208233033, 0.26917569245103345, -0.5578941057516875, 1.44254378625512, 0.12594576106207975, 0.05373138670752984, -0.1797762841254375, -0.20883870619198885, -0.1563173281991002, -1.008804296023745, 0.07780513408618515, -0.5090991688768183, -0.8569520041398092, -1.0525871318152966, -0.38953846014660376, 0.5569617106835754, -0.6744697071139747, 0.1468995278464182]",8.023952164386552,0.7246167659759521,20,50,"(-5, 5)",200,0.4,0.5,0.8999999999999999
Sphere,"[0.11440080497081186, 0.9644469633797588, 0.12211317971243627, 0.582438192007308, -0.5944452493896238, -0.011834111474047573, -0.5989515068817782, -0.01846432150849527, -0.5363836738716422, -1.055180969471767, 0.778517732757998, 0.24435296276730833, -0.8946696248686536, 0.03388464762429445, -0.5004589428303338, 0.1029397924653535, -0.8296698416416342, 1.0091980512864895, 0.2741062373241045, 0.07802482946957769]",6.9275854771056,0.7311348915100098,20,50,"(-5, 5)",200,0.4,1.0,0.3
Sphere,"[-0.8215759326208582, -1.20780543669937, 0.02490032480390126, 0.3835449401049701, 0.7603824059961943, -0.501722198963997, 0.36877493554614776, 0.5916216795508151, -0.1891969113912338, -0.5340151518840489, 0.11904649095844315, -0.3462155410763092, -0.039070856494884953, 0.9997089903163896, 0.5839281526218699, -0.8544748610439528, -0.06685705387471873, -0.7292262162200818, -0.07166894813354227, 0.5203162240746255]",6.936580511899722,0.7641346454620361,20,50,"(-5, 5)",200,0.4,0.5,1.5
Sphere,"[-0.24309911953231764, -0.011415665326551158, 0.6279365522316701, 0.43002671278430604, 0.07348313049181474, -1.1270085628879134, -0.0777372266109228, -0.10675747777509921, -0.7256824861779609, 0.04029527178425217, 0.5915149647621701, -0.2947324151965972, 0.31042580605612097, 0.6244250511059714, -1.2049237543177589, -0.280491099729918, 0.2674800288483559, 0.04051463238884923, 0.44572336029946447, -0.8416752076809874]",5.893499829872318,0.6966161727905273,20,50,"(-5, 5)",200,0.4,1.0,0.8999999999999999
Sphere,"[0.14817700408536463, -0.8352164393951885, -0.7262934282199985, -0.292271361597639, -0.9537481927841664, 0.053969008084372175, -0.46405328662019996, 0.5053123216756024, 0.16221223538747684, 0.05807013500216077, 0.3674506199306485, -0.2778631089698147, 0.2070055984628157, 0.385415943783973, 0.006233764196098221, 0.09734884241720507, 0.2685251555171462, -0.5515629354352466, 0.15162204304976926, 0.20157829540795738]",3.5984776059600976,0.7046222686767578,20,50,"(-5, 5)",200,0.4,1.0,1.5
Sphere,"[0.0330971914010796, -0.1801529745919201, 0.3048810016671585, -0.5615777936354955, 0.6962328356548104, -0.3992512960534156, 0.16836071882392942, -0.32488902665226355, 0.525766706006479, 0.9410790537437449, 0.643210337040787, -0.6165773671345656, -0.41946867493395396, -0.1542690903234541, -0.4618252814174111, 0.21060792806258163, -0.26951770873782244, 0.36705697979895247, 1.0728052185885013, 0.2757177280272231]",5.067553269540902,0.7571415901184082,20,50,"(-5, 5)",200,0.4,1.5,0.3
Sphere,"[0.11769166614054205, -0.7185451380418706, -0.5768552279288368, -0.23089136693713622, 0.22086686565610295, -1.008935668684078, 0.08770501532760254, -0.49879471720232255, 0.022131578332516465, -0.33884696362595684, -0.2282673405676908, 0.6405358408549405, 0.31275577075235983, 0.41072262921447694, -0.0987918563146722, -0.19507487068912083, 0.7595889045278246, 0.5384179331294396, 0.5429978960788977, 0.0402873242302386]",4.294814374788518,0.7421395778656006,20,50,"(-5, 5)",200,0.4,1.5,0.8999999999999999
Sphere,"[-0.6816368730792186, -0.18496647187199214, 0.07245517371764879, -0.18762145888001966, -0.5473078670391612, 0.08998593051789244, -1.2408782898519446, 0.23384467928152547, -0.1473528994356623, -0.2900477790969196, 0.12111953893763852, 0.2236132656942068, -0.4067396614494454, -0.5419009519616651, 0.3636286368594021, 0.08079333774561723, -0.6319094801385872, 0.11745405935161961, 0.05803769967570965, 0.8903945512430235]",4.4190350677104275,0.7516236305236816,20,50,"(-5, 5)",200,0.4,1.5,1.5
Sphere,"[0.13158361746265645, -0.3589482228367156, -0.16541935496278118, 0.255460720014492, 0.6051977886524065, -0.6042153362596926, 0.7691873122825449, -0.06862918769972563, -0.13534944935413998, 0.14083424658159815, -0.2585777094582998, -0.1467788560012246, -0.011037141231287533, 0.32708089068472823, -0.1570943571334737, 0.34615921492175933, -0.4562958206034675, -0.3374614106602017, -0.5147373053448867, 0.3488567177692022]",2.653391812406654,0.7146258354187012,20,50,"(-5, 5)",200,0.65,0.5,0.3
Sphere,"[0.20050300914989985, -0.14078955761531087, -0.026647708847248836, -0.04436359383514904, 0.07553067453724885, 0.586089370536613, -0.006393640196330797, -0.2245340893093419, 0.17679774324998354, 0.2753391852298179, 0.19950833329834006, 0.0562186958994562, -0.25429756681509713, -0.19522793891857151, 0.12344073126509175, 0.0649487043739633, 0.39462856853246353, -0.09729247847990569, 0.06340756883811566, 0.0885304609383969]",0.9116895244991317,0.7116274833679199,20,50,"(-5, 5)",200,0.65,0.5,0.8999999999999999
Sphere,"[-0.13809863578054704, -0.01433902450104816, -0.05772517249900768, -0.7444869563913411, -0.08810366615426249, -0.1470845976909044, 0.0029737470684487607, -0.17483452717199072, 0.30744045159950667, -0.35906603396244946, -0.26266370743919504, -0.15816128050469336, -0.06539003183572285, -0.16153137420771185, 0.4233091278607153, -0.10123050107558315, 0.1350432579454523, 0.2714417335483541, 0.09603613481645584, -0.06173120578875252]",1.2790546667995863,0.7516329288482666,20,50,"(-5, 5)",200,0.65,0.5,1.5
Sphere,"[0.2677249826368511, 0.08526660554902521, 0.42616181649643725, -0.1827154928171616, 0.3291585198816835, -0.3544997793908384, -0.5640614331280347, 0.4072454299397978, -0.46043812197484296, -0.09758883162876568, 0.07778524365829335, 0.03817513158567508, -0.41249564505802416, -0.06433957239624011, -0.3234559848124424, -0.30410454043549273, -0.17752094902678778, -0.7829938645991635, 0.8410888887964406, -0.39449306143801977]",3.120054156997138,0.7313354015350342,20,50,"(-5, 5)",200,0.65,1.0,0.3
Sphere,"[-0.03853903114495122, -0.24907123612897872, 0.14298785436497163, -0.06127816740199434, 0.21310823466383144, -0.3163973854361584, -0.13241392882372544, -0.17382681282688978, -0.04863885457063553, 0.1791833952698836, 0.10848454840073418, 0.2967535496721182, 0.1086806153606335, -0.42210325024601736, -0.07200838540706431, 0.11982233794013675, 0.1349865571681267, -0.2183228540365665, -0.06926070375304567, 0.2697144006836725]",0.7682522787731015,0.7183387279510498,20,50,"(-5, 5)",200,0.65,1.0,0.8999999999999999
Sphere,"[0.33198224043382, 0.45619228251280064, -0.098068348188432, -0.12113864824359218, -0.49832527167787954, 0.3252323494647217, 0.41294838085434943, 0.07384338255306425, -0.1970576549276955, -0.4064004793300485, 0.10621132735275142, 0.059514928795875645, -0.7155406319696945, 0.18466533886068917, 0.3067139172772188, -0.4822833919693574, 0.014608738501856974, 0.09716159213481065, 0.6514175094129454, -0.01450097771279546]",2.3984941100518866,0.7293388843536377,20,50,"(-5, 5)",200,0.65,1.0,1.5
Sphere,"[0.5112024939792333, 0.2901578601756996, 0.5186943432491521, 0.1313036400464652, -0.17043275962491927, 0.16429246934818317, 0.34717477945398073, -0.1324752729851753, -0.46512189624260597, -0.29804953573812865, 0.2095998811302281, 1.0229199838115843, 0.06514862162752377, -0.8028491520861072, -0.8600238105836897, -0.4669439304428354, -0.02110789804292478, 0.32841887015750304, 0.04499532016558487, 0.5249786033584621]",4.213813018638652,0.7463397979736328,20,50,"(-5, 5)",200,0.65,1.5,0.3
Sphere,"[-0.22203354048529525, -0.20472039072523576, 0.27632235746121264, -0.01235823727454748, -0.1233798675879532, 0.0589060810521546, 0.09805761321758842, 0.08612556644467557, -0.18632832123164061, 0.16293934092391132, 0.004084072596194758, 0.19198746631722277, -0.19730022354694665, 0.07204627745236519, -0.1728009141667641, -0.020460202733095612, 0.09418497276915291, 0.05556802472083096, -0.031257688956647316, -0.10806637392633343]",0.40059568744103735,0.7338559627532959,20,50,"(-5, 5)",200,0.65,1.5,0.8999999999999999
Sphere,"[0.1398474413553386, 0.10577719970989054, -0.3257911847006894, 0.246992642170488, 0.33983703898576373, 0.07259310935872412, 0.3172760133185761, 0.19860403925748046, 0.3865140597471626, -0.34530275545597633, -0.6594677484897242, 0.13182368750991408, -0.1809188702633685, 0.17879827134896611, -0.38425527447861063, 0.052824636737014784, 1.08734591406876, 0.10274669927360386, -0.4842453836388219, 0.49790196638166817]",3.070081295393046,0.7113361358642578,20,50,"(-5, 5)",200,0.65,1.5,1.5
Sphere,"[0.023907913593726987, -0.022185362446002877, 0.033802848612350424, -0.02762030789131242, -0.057606472725638874, -0.03272443379336368, 0.03410517156018799, 0.0036636164014319547, -0.02153919183323668, 0.00877831304763909, 0.05026582731561731, 0.04254166640859691, 0.0339796431192586, -0.02887454724554829, 0.018128463530621565, -0.031209221600394448, -0.02842880961367815, 0.060583724695250175, -0.015275969448680742, 0.05658610187473421]",0.024617653452200478,0.6963341236114502,20,50,"(-5, 5)",200,0.9,0.5,0.3
Sphere,"[0.0467304964908592, 0.0860174918824942, -0.016633811161633857, 0.2825533245389141, 0.11145331199399947, -0.013040911533164229, -0.05770527794805126, -0.14298115607408673, 0.16958334591593804, 0.013719073526255274, -0.05275300217500755, 0.22342148974007656, -0.023609257138863318, 0.14783982961525033, 0.09492367312795137, -0.1830873913185255, -0.048958497712691416, 0.18302467050998333, 0.23406978316550153, 0.041095129688997624]",0.36502594123591,0.67510986328125,20,50,"(-5, 5)",200,0.9,0.5,1.5
Sphere,"[-0.0018575293752649408, 0.014190663420280268, -0.0025663295175292044, -0.019376355613433482, 0.015892056428079244, -0.007602411266792588, -0.02383639327842594, -0.032754502705090956, 0.02017201080334345, 0.03959858362244323, 0.02223796227832331, 0.003109207867589752, -0.005892041791147377, 0.002472733687292304, 0.004879177886366467, 0.000998894139837044, -0.008469366143881031, 0.020648581104083123, 0.014424746951919273, -0.02446900420909338]",0.00638792602972144,0.727827787399292,20,50,"(-5, 5)",200,0.9,0.5,0.8999999999999999
Sphere,"[0.052517153805782195, -0.07532472650282557, -0.11497428292941944, 0.038958111490914, 0.04543693543004223, -0.07802506231754922, -0.008793777322836748, -0.011745595582771629, -0.06378359457835471, 0.07465420535211698, 0.21325029349912653, -0.0388121793053895, -0.0049654283869850595, -0.005939551471033452, 0.025732870335917642, 0.092705473539501, 0.000980719661301549, -0.06500316189280678, 0.06974325357430355, -0.10635531352220032]",0.11787843748407978,0.7161080837249756,20,50,"(-5, 5)",200,0.9,1.0,0.3
Sphere,"[-0.1417929525354361, 0.0015169240794770597, 0.02777293223363043, -0.02133841918613525, -0.24157026142762128, -0.031083870532529825, -0.09313530275497642, -0.01764566193742876, -0.07611494036469127, 0.045752910730943355, 0.02666625565626719, 0.05892650678189667, 0.021682416222587014, 0.23053231742139155, 0.010689045370983566, -0.009101307025241218, 0.14482600563270087, -0.06155148776872441, -0.11990722371769899, -0.04092542531594772]",0.19634055026335784,0.7926182746887207,20,50,"(-5, 5)",200,0.9,1.0,0.8999999999999999
Sphere,"[0.08035094625559483, -0.04611469196018327, 0.022811879615322272, 0.1723337963652211, -0.010577310360736336, 0.011501885537232002, 0.028572372817263526, -0.03443888108928899, -0.003932804447306714, 0.01728786810390083, 0.053976397156341914, 0.03293253143371663, -0.012156936917870403, 0.24469244723822478, 0.22335997668306556, -0.018805255266073764, 0.07195597550341515, -0.13629816311033977, 0.03397659767347658, -0.07363852323558925]",0.18595848352728872,0.7706177234649658,20,50,"(-5, 5)",200,0.9,1.0,1.5
Sphere,"[-0.016726446384629563, -0.04630532990227987, -0.016182983054319186, 0.0005187277705279662, 0.036595777412257606, -0.006882636658891949, -0.041286828059633025, 0.19293626062407007, 0.059457499065070966, -0.08457163546073476, 0.05248582224807862, -0.04027084385412488, -0.15201369054625435, -0.06207719027070701, -0.03613801228297871, 0.09058889235155466, -0.018062636405760654, 0.1326166944221921, 0.18700862900696225, 0.1105525813906305]",0.15964738823625596,0.8366210460662842,20,50,"(-5, 5)",200,0.9,1.5,0.3
Sphere,"[-0.009667334325181541, -0.08190470410912312, -0.0759832280800697, 0.09176066271052385, 0.011184295141021636, -0.11160578429626739, -0.0009448699243792373, -0.059126260982634835, 0.02958563398316251, -0.013875037374240864, 0.05430723039078364, -0.03833222386565016, -0.06014830867982932, -0.037841782587778, 0.09489385846361313, 0.0746395122185148, -0.0002971525699955301, -0.0360960477460767, 0.061777593284311434, 0.018589186134592553]",0.06765027874185355,0.7221055030822754,20,50,"(-5, 5)",200,0.9,1.5,0.8999999999999999
Sphere,"[0.03583752923573956, 0.01291678250550539, 0.004087936831024361, -0.0011432260296863478, -0.07116938571697382, 0.07924788472669608, 0.031876310370107935, -0.09662480527462278, -0.03058631184023622, -0.07628534709295252, 0.15196027662449846, 0.07534868976085668, 0.023769603661771346, 0.10453075590911193, -0.04790912447909435, 0.05564624877183895, -0.00046975581052217334, -0.03467604527690164, 0.2611821684466445, 0.11362595926918384]",0.15790437291381573,0.7421069145202637,20,50,"(-5, 5)",200,0.9,1.5,1.5
Sphere,"[0.04926026198375968, 0.33374392739285236, 0.3221525937702053, -0.004314612499891307, -0.36790458629082534, 0.016233389765209175, 0.2624897522621978, -0.8517494054256369, -0.25704113307354043, 0.1161572107472138, -0.10973476345413243, 0.7092315026152022, 0.18577003684198315, -0.4852199179029375, 0.7094593360724977, 0.04941277022983589, 0.5106520927972831, -0.5603238809035919, 0.39388249132259034, -0.17867267180542715]",3.27974020232126,1.8693246841430664,20,50,"(-5, 5)",500,0.4,0.5,0.3
Sphere,"[-0.42423987134555646, -0.4662429193193275, 0.2708067466572543, -0.18282752838609914, -0.08021398692484057, -0.165801807540765, -0.8313157117703568, 0.43805575267497654, -0.686278747091288, 0.25731465045417146, -0.5533743524576464, -0.9118964623728006, -0.2614084694000786, -0.056340192034087, 0.8610963309367899, -0.0417782505665655, -0.4398106255956493, -0.2338893410123448, 0.5730623261573162, 0.6722700690762321]",4.9392209898374615,1.9743609428405762,20,50,"(-5, 5)",500,0.4,0.5,1.5
Sphere,"[0.17408998460302746, 0.1803843421698365, 0.7897830039484364, -0.2878686411712547, -0.02464448797513944, 0.48316773791143003, -0.0718956853798353, 0.4832927211508875, 0.43322235376480256, -1.259158679063115, 0.13214315907092183, 0.10138696075689399, 0.5472372549852881, 0.5243435406877129, 0.6334252168828551, -0.5954856717212575, -0.11176731369569212, 0.5760751277497085, -0.48323628459591844, -0.5540785434063747]",5.2582842330858055,1.9953556060791016,20,50,"(-5, 5)",500,0.4,1.5,0.3
Sphere,"[0.6716681804942156, -0.29458779539825136, -0.3926610040425543, -0.24379343943554777, 0.44548541448493, 0.1396292921385124, -0.41102138120413617, -0.029119518052430595, -0.1328896979960637, 0.08396878064545883, 0.417718779318639, 0.7217943380164473, 0.5373534458274961, 0.4240837535300066, 0.11644564517854851, 0.17151946352867198, -0.2667116818999514, 0.43530272986573465, -0.6346503767602115, 0.5667130062788152]",3.3556071984175384,2.026378631591797,20,50,"(-5, 5)",500,0.4,1.5,0.8999999999999999
Sphere,"[0.1782028204242324, -1.2037609654812575, -0.01753136580001837, 0.17343722231457523, 1.0680399063365655, 0.3194485650379677, 0.4439189604645437, 0.6323493007659071, 0.8317929271986152, -0.42881945885012124, 0.7454018697743001, 0.42612619737497087, -0.6619880697822627, -0.3606270115296635, -0.22403954398585899, 0.030978430777118877, 0.15512921225419307, -0.915337208749554, -0.9032478106817353, -0.6394226079724271]",7.669902504269551,2.797516345977783,20,50,"(-5, 5)",500,0.4,0.5,0.8999999999999999
Sphere,"[0.5420108813863053, 0.7575630879979027, 0.5417850365616379, -0.03731309992547431, 0.4199948215474844, 0.13850234147459578, -0.37423828973045836, 0.5054627719658541, 0.6195468730890215, 0.6158608558754523, -0.16944751405019812, 0.45586267286146137, 0.010909863620750655, 0.3668571316672965, -0.1737415106420672, 0.37114288453016636, -1.0423018133089275, -0.310446408907086, 0.712505897234869, 0.3646475460522432]",4.879411402154581,2.837524890899658,20,50,"(-5, 5)",500,0.4,1.0,0.3
Sphere,"[-0.31805884734065715, 0.49288015648887745, 0.3047142389362383, 0.2041965425216959, -0.7026130329335541, -0.4273496446990425, 0.5688651013469652, 0.34923971066153797, 0.674250032185845, -0.00761510600199699, -0.47928738599093695, -0.32037649348417063, 0.4466563407852695, -0.2501652472163716, -0.6370291179319488, -0.6623939957577446, -0.22652355606354352, 0.33574589761981155, -0.532686119987092, 0.7515240291405036]",4.5067740764259465,2.8710408210754395,20,50,"(-5, 5)",500,0.4,1.0,0.8999999999999999
Sphere,"[0.5417024446179854, 0.5321206028612844, 0.5604299176236883, -0.41677538598243363, -0.20698655211085934, 0.4818957740875808, 0.1869359670108355, -0.9004318826926192, -0.34274274925249026, 0.19334761633819444, -0.050456569318148646, -0.38383569553284835, -0.0783147743327619, -0.6215756323999793, -0.13982837477179638, -0.0995470054550745, -0.4902271736110767, 0.1437052055889281, -0.24574283020909085, 0.04896178836113206]",3.235610204391655,2.8442015647888184,20,50,"(-5, 5)",500,0.4,1.0,1.5
Sphere,"[0.6592212916825627, -0.7592534656548756, -0.16560869304718023, 0.22667602650794305, 0.5253041581751722, 0.6593834901514382, 1.0419348159677115, -0.3906541138725067, 0.04378306145755725, -0.54981642598002, 0.3411339816353386, 0.5492306733989605, -0.43656200092467856, -0.6911074257472027, -0.10938094813782319, -0.09181728489133643, -0.10467015100380608, -0.34024003101529743, -1.0863649468791983, -0.010573973822292904]",5.756688610732403,2.0700502395629883,20,50,"(-5, 5)",500,0.4,1.5,1.5
Sphere,"[0.03881496763917985, 0.007425830369345522, 0.373591563756218, -0.21756695203678514, -0.38950868630795443, 0.189413270042753, 0.08031843920283167, 0.14772194884158793, -0.16308826507325141, -0.32674907025341676, 0.12378460037375526, -0.16027233170375293, 0.09400885645154794, -0.08728945179288056, -0.2614897333071365, 0.05428950479985502, 0.16595667362680444, 0.2458523211643047, -0.5702884493302811, 0.20765410759068395]",1.1228230635606444,2.007047653198242,20,50,"(-5, 5)",500,0.65,0.5,0.3
Sphere,"[-0.12758769846466927, -0.00792531122683691, 0.2627429523414698, 0.33031943821035564, -0.49798311570752674, 0.4144444383074527, -0.35207518186862924, -0.5971143618452496, -0.5561672100293542, 0.22260278758800875, 0.17484358310557524, -0.35057573068822134, 0.04495424675594663, -0.16076924735840253, -0.2850809860145846, 0.0796751300824357, -0.1535511284720163, -0.29331549926051287, -0.428067585715589, 0.022135506606393927]",2.01591838035313,1.902531623840332,20,50,"(-5, 5)",500,0.65,0.5,0.8999999999999999
Sphere,"[-0.26399191389630117, -0.6898865311392598, -0.4691238114924, 0.06229149738985093, -0.09983694858441083, 0.0638796944711929, 0.21266551142329188, 0.31158048370913327, -0.20222746529688282, -0.0006499165034570119, 0.12932754302736582, -0.50571130041955, -0.2308583682279115, -0.14719419643454332, -0.5084457201086399, 0.006809607753973388, 0.0693013402643437, -0.05845556452444696, -0.026672179231069824, -0.23764909149804195]",1.638248853041844,1.863060712814331,20,50,"(-5, 5)",500,0.65,0.5,1.5
Sphere,"[-0.23293154922688492, -0.18343630845616332, -0.15403873102385895, 0.09065018239177325, -0.012242708889682844, -0.3914290010086906, -0.4063331846054398, -0.2396680493130856, -0.5836670646140211, 0.4745081177159029, -0.21406863616638414, -0.3400014421209981, 0.19772314485258166, 0.5183832128202459, -0.15410508469431508, -0.3656859578689352, 0.15399854263102722, 0.5269224600927986, 0.4624441850851011, -0.0035585966792635406]",2.203537219628526,2.047910451889038,20,50,"(-5, 5)",500,0.65,1.0,0.3
Sphere,"[0.08568452979663269, 0.1896638489690503, 0.3754434848789362, 0.03773609394931443, -0.34345952220158743, 0.02291977563015037, 0.1805152723991834, 0.21467051735474438, -0.40004690106342894, 0.11524887997553787, 0.31734017463253616, -0.11372509263834425, -0.16524013935977402, -0.2740409840397945, -0.09656461585359911, -0.09898778562173871, -0.03346084164927418, -0.09188315853199029, 0.024124276759553354, -0.19917857232059094]",0.8411553004637958,2.0199058055877686,20,50,"(-5, 5)",500,0.65,1.0,0.8999999999999999
Sphere,"[0.16241827453664948, 0.09623430130097736, 0.07885611024496021, -0.04140219091374941, -0.07135226430727681, -0.03418129005051765, 0.14983801368174882, -0.0007333035306524477, -0.10923857364556805, 0.09428535975097074, 0.05887368209796434, -0.016387318725335578, 0.0695890496049238, 0.10649205535867154, -0.012099728974608962, -0.049401735049113625, -0.14103759962433052, 0.040017518765212604, -0.00638519015826779, -0.025140520162061013]",0.13777803943933886,2.0114855766296387,20,50,"(-5, 5)",500,0.65,1.0,1.5
